Week Number,ISO Year,Date,Week Code
6,2131,2131-02-05,2131W06
7,2131,2131-02-12,2131W07
8,2131,2131-02-19,2131W08
9,2131,2131-02-26,2131W09
10,2131,2131-03-05,2131W10
11,2131,2131-03-12,2131W11
12,2131,2131-03-19,2131W12
13,2131,2131-03-26,2131W13
14,2131,2131-04-02,2131W14
15,2131,2131-04-09,2131W15
16,2131,2131-04-16,2131W16
17,2131,2131-04-23,2131W17
18,2131,2131-04-30,2131W18
19,2131,2131-05-07,2131W19
20,2131,2131-05-14,2131W20
21,2131,2131-05-21,2131W21
22,2131,2131-05-28,2131W22
23,2131,2131-06-04,2131W23
24,2131,2131-06-11,2131W24
25,2131,2131-06-18,2131W25
26,2131,2131-06-25,2131W26
27,2131,2131-07-02,2131W27
28,2131,2131-07-09,2131W28
29,2131,2131-07-16,2131W29
30,2131,2131-07-23,2131W30
31,2131,2131-07-30,2131W31
32,2131,2131-08-06,2131W32
33,2131,2131-08-13,2131W33
34,2131,2131-08-20,2131W34
35,2131,2131-08-27,2131W35
36,2131,2131-09-03,2131W36
37,2131,2131-09-10,2131W37
38,2131,2131-09-17,2131W38
39,2131,2131-09-24,2131W39
40,2131,2131-10-01,2131W40
41,2131,2131-10-08,2131W41
42,2131,2131-10-15,2131W42
43,2131,2131-10-22,2131W43
44,2131,2131-10-29,2131W44
45,2131,2131-11-05,2131W45
46,2131,2131-11-12,2131W46
47,2131,2131-11-19,2131W47
48,2131,2131-11-26,2131W48
49,2131,2131-12-03,2131W49
50,2131,2131-12-10,2131W50
51,2131,2131-12-17,2131W51
52,2131,2131-12-24,2131W52
1,2132,2131-12-31,2132W01
2,2132,2132-01-07,2132W02
3,2132,2132-01-14,2132W03
4,2132,2132-01-21,2132W04
5,2132,2132-01-28,2132W05
6,2132,2132-02-04,2132W06
7,2132,2132-02-11,2132W07
8,2132,2132-02-18,2132W08
9,2132,2132-02-25,2132W09
10,2132,2132-03-03,2132W10
11,2132,2132-03-10,2132W11
12,2132,2132-03-17,2132W12
13,2132,2132-03-24,2132W13
14,2132,2132-03-31,2132W14
15,2132,2132-04-07,2132W15
16,2132,2132-04-14,2132W16
17,2132,2132-04-21,2132W17
18,2132,2132-04-28,2132W18
19,2132,2132-05-05,2132W19
20,2132,2132-05-12,2132W20
21,2132,2132-05-19,2132W21
22,2132,2132-05-26,2132W22
23,2132,2132-06-02,2132W23
24,2132,2132-06-09,2132W24
25,2132,2132-06-16,2132W25
26,2132,2132-06-23,2132W26
27,2132,2132-06-30,2132W27
28,2132,2132-07-07,2132W28
29,2132,2132-07-14,2132W29
30,2132,2132-07-21,2132W30
31,2132,2132-07-28,2132W31
32,2132,2132-08-04,2132W32
33,2132,2132-08-11,2132W33
34,2132,2132-08-18,2132W34
35,2132,2132-08-25,2132W35
36,2132,2132-09-01,2132W36
37,2132,2132-09-08,2132W37
38,2132,2132-09-15,2132W38
39,2132,2132-09-22,2132W39
40,2132,2132-09-29,2132W40
41,2132,2132-10-06,2132W41
42,2132,2132-10-13,2132W42
43,2132,2132-10-20,2132W43
44,2132,2132-10-27,2132W44
45,2132,2132-11-03,2132W45
46,2132,2132-11-10,2132W46
47,2132,2132-11-17,2132W47
48,2132,2132-11-24,2132W48
49,2132,2132-12-01,2132W49
50,2132,2132-12-08,2132W50
51,2132,2132-12-15,2132W51
52,2132,2132-12-22,2132W52
1,2133,2132-12-29,2133W01
2,2133,2133-01-05,2133W02
3,2133,2133-01-12,2133W03
4,2133,2133-01-19,2133W04
5,2133,2133-01-26,2133W05
6,2133,2133-02-02,2133W06
7,2133,2133-02-09,2133W07
8,2133,2133-02-16,2133W08
9,2133,2133-02-23,2133W09
10,2133,2133-03-02,2133W10
11,2133,2133-03-09,2133W11
12,2133,2133-03-16,2133W12
13,2133,2133-03-23,2133W13
14,2133,2133-03-30,2133W14
15,2133,2133-04-06,2133W15
16,2133,2133-04-13,2133W16
17,2133,2133-04-20,2133W17
18,2133,2133-04-27,2133W18
19,2133,2133-05-04,2133W19
20,2133,2133-05-11,2133W20
21,2133,2133-05-18,2133W21
22,2133,2133-05-25,2133W22
23,2133,2133-06-01,2133W23
24,2133,2133-06-08,2133W24
25,2133,2133-06-15,2133W25
26,2133,2133-06-22,2133W26
27,2133,2133-06-29,2133W27
28,2133,2133-07-06,2133W28
29,2133,2133-07-13,2133W29
30,2133,2133-07-20,2133W30
31,2133,2133-07-27,2133W31
32,2133,2133-08-03,2133W32
33,2133,2133-08-10,2133W33
34,2133,2133-08-17,2133W34
35,2133,2133-08-24,2133W35
36,2133,2133-08-31,2133W36
37,2133,2133-09-07,2133W37
38,2133,2133-09-14,2133W38
39,2133,2133-09-21,2133W39
40,2133,2133-09-28,2133W40
41,2133,2133-10-05,2133W41
42,2133,2133-10-12,2133W42
43,2133,2133-10-19,2133W43
44,2133,2133-10-26,2133W44
45,2133,2133-11-02,2133W45
46,2133,2133-11-09,2133W46
47,2133,2133-11-16,2133W47
48,2133,2133-11-23,2133W48
49,2133,2133-11-30,2133W49
50,2133,2133-12-07,2133W50
51,2133,2133-12-14,2133W51
52,2133,2133-12-21,2133W52
53,2133,2133-12-28,2133W53
1,2134,2134-01-04,2134W01
2,2134,2134-01-11,2134W02
3,2134,2134-01-18,2134W03
4,2134,2134-01-25,2134W04
5,2134,2134-02-01,2134W05
6,2134,2134-02-08,2134W06
7,2134,2134-02-15,2134W07
8,2134,2134-02-22,2134W08
9,2134,2134-03-01,2134W09
10,2134,2134-03-08,2134W10
11,2134,2134-03-15,2134W11
12,2134,2134-03-22,2134W12
13,2134,2134-03-29,2134W13
14,2134,2134-04-05,2134W14
15,2134,2134-04-12,2134W15
16,2134,2134-04-19,2134W16
17,2134,2134-04-26,2134W17
18,2134,2134-05-03,2134W18
19,2134,2134-05-10,2134W19
20,2134,2134-05-17,2134W20
21,2134,2134-05-24,2134W21
22,2134,2134-05-31,2134W22
23,2134,2134-06-07,2134W23
24,2134,2134-06-14,2134W24
25,2134,2134-06-21,2134W25
26,2134,2134-06-28,2134W26
27,2134,2134-07-05,2134W27
28,2134,2134-07-12,2134W28
29,2134,2134-07-19,2134W29
30,2134,2134-07-26,2134W30
31,2134,2134-08-02,2134W31
32,2134,2134-08-09,2134W32
33,2134,2134-08-16,2134W33
34,2134,2134-08-23,2134W34
35,2134,2134-08-30,2134W35
36,2134,2134-09-06,2134W36
37,2134,2134-09-13,2134W37
38,2134,2134-09-20,2134W38
39,2134,2134-09-27,2134W39
40,2134,2134-10-04,2134W40
41,2134,2134-10-11,2134W41
42,2134,2134-10-18,2134W42
43,2134,2134-10-25,2134W43
44,2134,2134-11-01,2134W44
45,2134,2134-11-08,2134W45
46,2134,2134-11-15,2134W46
47,2134,2134-11-22,2134W47
48,2134,2134-11-29,2134W48
49,2134,2134-12-06,2134W49
50,2134,2134-12-13,2134W50
51,2134,2134-12-20,2134W51
52,2134,2134-12-27,2134W52
1,2135,2135-01-03,2135W01
2,2135,2135-01-10,2135W02
3,2135,2135-01-17,2135W03
4,2135,2135-01-24,2135W04
5,2135,2135-01-31,2135W05
6,2135,2135-02-07,2135W06
7,2135,2135-02-14,2135W07
8,2135,2135-02-21,2135W08
9,2135,2135-02-28,2135W09
10,2135,2135-03-07,2135W10
11,2135,2135-03-14,2135W11
12,2135,2135-03-21,2135W12
13,2135,2135-03-28,2135W13
14,2135,2135-04-04,2135W14
15,2135,2135-04-11,2135W15
16,2135,2135-04-18,2135W16
17,2135,2135-04-25,2135W17
18,2135,2135-05-02,2135W18
19,2135,2135-05-09,2135W19
20,2135,2135-05-16,2135W20
21,2135,2135-05-23,2135W21
22,2135,2135-05-30,2135W22
23,2135,2135-06-06,2135W23
24,2135,2135-06-13,2135W24
25,2135,2135-06-20,2135W25
26,2135,2135-06-27,2135W26
27,2135,2135-07-04,2135W27
28,2135,2135-07-11,2135W28
29,2135,2135-07-18,2135W29
30,2135,2135-07-25,2135W30
31,2135,2135-08-01,2135W31
32,2135,2135-08-08,2135W32
33,2135,2135-08-15,2135W33
34,2135,2135-08-22,2135W34
35,2135,2135-08-29,2135W35
36,2135,2135-09-05,2135W36
37,2135,2135-09-12,2135W37
38,2135,2135-09-19,2135W38
39,2135,2135-09-26,2135W39
40,2135,2135-10-03,2135W40
41,2135,2135-10-10,2135W41
42,2135,2135-10-17,2135W42
43,2135,2135-10-24,2135W43
44,2135,2135-10-31,2135W44
45,2135,2135-11-07,2135W45
46,2135,2135-11-14,2135W46
47,2135,2135-11-21,2135W47
48,2135,2135-11-28,2135W48
49,2135,2135-12-05,2135W49
50,2135,2135-12-12,2135W50
51,2135,2135-12-19,2135W51
52,2135,2135-12-26,2135W52
1,2136,2136-01-02,2136W01
2,2136,2136-01-09,2136W02
3,2136,2136-01-16,2136W03
4,2136,2136-01-23,2136W04
5,2136,2136-01-30,2136W05
6,2136,2136-02-06,2136W06
7,2136,2136-02-13,2136W07
8,2136,2136-02-20,2136W08
9,2136,2136-02-27,2136W09
10,2136,2136-03-05,2136W10
11,2136,2136-03-12,2136W11
12,2136,2136-03-19,2136W12
13,2136,2136-03-26,2136W13
14,2136,2136-04-02,2136W14
15,2136,2136-04-09,2136W15
16,2136,2136-04-16,2136W16
17,2136,2136-04-23,2136W17
18,2136,2136-04-30,2136W18
19,2136,2136-05-07,2136W19
20,2136,2136-05-14,2136W20
21,2136,2136-05-21,2136W21
22,2136,2136-05-28,2136W22
23,2136,2136-06-04,2136W23
24,2136,2136-06-11,2136W24
25,2136,2136-06-18,2136W25
26,2136,2136-06-25,2136W26
27,2136,2136-07-02,2136W27
28,2136,2136-07-09,2136W28
29,2136,2136-07-16,2136W29
30,2136,2136-07-23,2136W30
31,2136,2136-07-30,2136W31
32,2136,2136-08-06,2136W32
33,2136,2136-08-13,2136W33
34,2136,2136-08-20,2136W34
35,2136,2136-08-27,2136W35
36,2136,2136-09-03,2136W36
37,2136,2136-09-10,2136W37
38,2136,2136-09-17,2136W38
39,2136,2136-09-24,2136W39
40,2136,2136-10-01,2136W40
41,2136,2136-10-08,2136W41
42,2136,2136-10-15,2136W42
43,2136,2136-10-22,2136W43
44,2136,2136-10-29,2136W44
45,2136,2136-11-05,2136W45
46,2136,2136-11-12,2136W46
47,2136,2136-11-19,2136W47
48,2136,2136-11-26,2136W48
49,2136,2136-12-03,2136W49
50,2136,2136-12-10,2136W50
51,2136,2136-12-17,2136W51
52,2136,2136-12-24,2136W52
1,2137,2136-12-31,2137W01
2,2137,2137-01-07,2137W02
3,2137,2137-01-14,2137W03
4,2137,2137-01-21,2137W04
5,2137,2137-01-28,2137W05
6,2137,2137-02-04,2137W06
7,2137,2137-02-11,2137W07
8,2137,2137-02-18,2137W08
9,2137,2137-02-25,2137W09
10,2137,2137-03-04,2137W10
11,2137,2137-03-11,2137W11
12,2137,2137-03-18,2137W12
13,2137,2137-03-25,2137W13
14,2137,2137-04-01,2137W14
15,2137,2137-04-08,2137W15
16,2137,2137-04-15,2137W16
17,2137,2137-04-22,2137W17
18,2137,2137-04-29,2137W18
19,2137,2137-05-06,2137W19
20,2137,2137-05-13,2137W20
21,2137,2137-05-20,2137W21
22,2137,2137-05-27,2137W22
23,2137,2137-06-03,2137W23
24,2137,2137-06-10,2137W24
25,2137,2137-06-17,2137W25
26,2137,2137-06-24,2137W26
27,2137,2137-07-01,2137W27
28,2137,2137-07-08,2137W28
29,2137,2137-07-15,2137W29
30,2137,2137-07-22,2137W30
31,2137,2137-07-29,2137W31
32,2137,2137-08-05,2137W32
33,2137,2137-08-12,2137W33
34,2137,2137-08-19,2137W34
35,2137,2137-08-26,2137W35
36,2137,2137-09-02,2137W36
37,2137,2137-09-09,2137W37
38,2137,2137-09-16,2137W38
39,2137,2137-09-23,2137W39
40,2137,2137-09-30,2137W40
41,2137,2137-10-07,2137W41
42,2137,2137-10-14,2137W42
43,2137,2137-10-21,2137W43
44,2137,2137-10-28,2137W44
45,2137,2137-11-04,2137W45
46,2137,2137-11-11,2137W46
47,2137,2137-11-18,2137W47
48,2137,2137-11-25,2137W48
49,2137,2137-12-02,2137W49
50,2137,2137-12-09,2137W50
51,2137,2137-12-16,2137W51
52,2137,2137-12-23,2137W52
1,2138,2137-12-30,2138W01
2,2138,2138-01-06,2138W02
3,2138,2138-01-13,2138W03
4,2138,2138-01-20,2138W04
5,2138,2138-01-27,2138W05
6,2138,2138-02-03,2138W06
7,2138,2138-02-10,2138W07
8,2138,2138-02-17,2138W08
9,2138,2138-02-24,2138W09
10,2138,2138-03-03,2138W10
11,2138,2138-03-10,2138W11
12,2138,2138-03-17,2138W12
13,2138,2138-03-24,2138W13
14,2138,2138-03-31,2138W14
15,2138,2138-04-07,2138W15
16,2138,2138-04-14,2138W16
17,2138,2138-04-21,2138W17
18,2138,2138-04-28,2138W18
19,2138,2138-05-05,2138W19
20,2138,2138-05-12,2138W20
21,2138,2138-05-19,2138W21
22,2138,2138-05-26,2138W22
23,2138,2138-06-02,2138W23
24,2138,2138-06-09,2138W24
25,2138,2138-06-16,2138W25
26,2138,2138-06-23,2138W26
27,2138,2138-06-30,2138W27
28,2138,2138-07-07,2138W28
29,2138,2138-07-14,2138W29
30,2138,2138-07-21,2138W30
31,2138,2138-07-28,2138W31
32,2138,2138-08-04,2138W32
33,2138,2138-08-11,2138W33
34,2138,2138-08-18,2138W34
35,2138,2138-08-25,2138W35
36,2138,2138-09-01,2138W36
37,2138,2138-09-08,2138W37
38,2138,2138-09-15,2138W38
39,2138,2138-09-22,2138W39
40,2138,2138-09-29,2138W40
41,2138,2138-10-06,2138W41
42,2138,2138-10-13,2138W42
43,2138,2138-10-20,2138W43
44,2138,2138-10-27,2138W44
45,2138,2138-11-03,2138W45
46,2138,2138-11-10,2138W46
47,2138,2138-11-17,2138W47
48,2138,2138-11-24,2138W48
49,2138,2138-12-01,2138W49
50,2138,2138-12-08,2138W50
51,2138,2138-12-15,2138W51
52,2138,2138-12-22,2138W52
1,2139,2138-12-29,2139W01
2,2139,2139-01-05,2139W02
3,2139,2139-01-12,2139W03
4,2139,2139-01-19,2139W04
5,2139,2139-01-26,2139W05
6,2139,2139-02-02,2139W06
7,2139,2139-02-09,2139W07
8,2139,2139-02-16,2139W08
9,2139,2139-02-23,2139W09
10,2139,2139-03-02,2139W10
11,2139,2139-03-09,2139W11
12,2139,2139-03-16,2139W12
13,2139,2139-03-23,2139W13
14,2139,2139-03-30,2139W14
15,2139,2139-04-06,2139W15
16,2139,2139-04-13,2139W16
17,2139,2139-04-20,2139W17
18,2139,2139-04-27,2139W18
19,2139,2139-05-04,2139W19
20,2139,2139-05-11,2139W20
21,2139,2139-05-18,2139W21
22,2139,2139-05-25,2139W22
23,2139,2139-06-01,2139W23
24,2139,2139-06-08,2139W24
25,2139,2139-06-15,2139W25
26,2139,2139-06-22,2139W26
27,2139,2139-06-29,2139W27
28,2139,2139-07-06,2139W28
29,2139,2139-07-13,2139W29
30,2139,2139-07-20,2139W30
31,2139,2139-07-27,2139W31
32,2139,2139-08-03,2139W32
33,2139,2139-08-10,2139W33
34,2139,2139-08-17,2139W34
35,2139,2139-08-24,2139W35
36,2139,2139-08-31,2139W36
37,2139,2139-09-07,2139W37
38,2139,2139-09-14,2139W38
39,2139,2139-09-21,2139W39
40,2139,2139-09-28,2139W40
41,2139,2139-10-05,2139W41
42,2139,2139-10-12,2139W42
43,2139,2139-10-19,2139W43
44,2139,2139-10-26,2139W44
45,2139,2139-11-02,2139W45
46,2139,2139-11-09,2139W46
47,2139,2139-11-16,2139W47
48,2139,2139-11-23,2139W48
49,2139,2139-11-30,2139W49
50,2139,2139-12-07,2139W50
51,2139,2139-12-14,2139W51
52,2139,2139-12-21,2139W52
53,2139,2139-12-28,2139W53
1,2140,2140-01-04,2140W01
2,2140,2140-01-11,2140W02
3,2140,2140-01-18,2140W03
4,2140,2140-01-25,2140W04
5,2140,2140-02-01,2140W05
6,2140,2140-02-08,2140W06
7,2140,2140-02-15,2140W07
8,2140,2140-02-22,2140W08
9,2140,2140-02-29,2140W09
10,2140,2140-03-07,2140W10
11,2140,2140-03-14,2140W11
12,2140,2140-03-21,2140W12
13,2140,2140-03-28,2140W13
14,2140,2140-04-04,2140W14
15,2140,2140-04-11,2140W15
16,2140,2140-04-18,2140W16
17,2140,2140-04-25,2140W17
18,2140,2140-05-02,2140W18
19,2140,2140-05-09,2140W19
20,2140,2140-05-16,2140W20
21,2140,2140-05-23,2140W21
22,2140,2140-05-30,2140W22
23,2140,2140-06-06,2140W23
24,2140,2140-06-13,2140W24
25,2140,2140-06-20,2140W25
26,2140,2140-06-27,2140W26
27,2140,2140-07-04,2140W27
28,2140,2140-07-11,2140W28
29,2140,2140-07-18,2140W29
30,2140,2140-07-25,2140W30
31,2140,2140-08-01,2140W31
32,2140,2140-08-08,2140W32
33,2140,2140-08-15,2140W33
34,2140,2140-08-22,2140W34
35,2140,2140-08-29,2140W35
36,2140,2140-09-05,2140W36
37,2140,2140-09-12,2140W37
38,2140,2140-09-19,2140W38
39,2140,2140-09-26,2140W39
40,2140,2140-10-03,2140W40
41,2140,2140-10-10,2140W41
42,2140,2140-10-17,2140W42
43,2140,2140-10-24,2140W43
44,2140,2140-10-31,2140W44
45,2140,2140-11-07,2140W45
46,2140,2140-11-14,2140W46
47,2140,2140-11-21,2140W47
48,2140,2140-11-28,2140W48
49,2140,2140-12-05,2140W49
50,2140,2140-12-12,2140W50
51,2140,2140-12-19,2140W51
52,2140,2140-12-26,2140W52
1,2141,2141-01-02,2141W01
2,2141,2141-01-09,2141W02
3,2141,2141-01-16,2141W03
4,2141,2141-01-23,2141W04
5,2141,2141-01-30,2141W05
6,2141,2141-02-06,2141W06
7,2141,2141-02-13,2141W07
8,2141,2141-02-20,2141W08
9,2141,2141-02-27,2141W09
10,2141,2141-03-06,2141W10
11,2141,2141-03-13,2141W11
12,2141,2141-03-20,2141W12
13,2141,2141-03-27,2141W13
14,2141,2141-04-03,2141W14
15,2141,2141-04-10,2141W15
16,2141,2141-04-17,2141W16
17,2141,2141-04-24,2141W17
18,2141,2141-05-01,2141W18
19,2141,2141-05-08,2141W19
20,2141,2141-05-15,2141W20
21,2141,2141-05-22,2141W21
22,2141,2141-05-29,2141W22
23,2141,2141-06-05,2141W23
24,2141,2141-06-12,2141W24
25,2141,2141-06-19,2141W25
26,2141,2141-06-26,2141W26
27,2141,2141-07-03,2141W27
28,2141,2141-07-10,2141W28
29,2141,2141-07-17,2141W29
30,2141,2141-07-24,2141W30
31,2141,2141-07-31,2141W31
32,2141,2141-08-07,2141W32
33,2141,2141-08-14,2141W33
34,2141,2141-08-21,2141W34
35,2141,2141-08-28,2141W35
36,2141,2141-09-04,2141W36
37,2141,2141-09-11,2141W37
38,2141,2141-09-18,2141W38
39,2141,2141-09-25,2141W39
40,2141,2141-10-02,2141W40
41,2141,2141-10-09,2141W41
42,2141,2141-10-16,2141W42
43,2141,2141-10-23,2141W43
44,2141,2141-10-30,2141W44
45,2141,2141-11-06,2141W45
46,2141,2141-11-13,2141W46
47,2141,2141-11-20,2141W47
48,2141,2141-11-27,2141W48
49,2141,2141-12-04,2141W49
50,2141,2141-12-11,2141W50
51,2141,2141-12-18,2141W51
52,2141,2141-12-25,2141W52
1,2142,2142-01-01,2142W01
2,2142,2142-01-08,2142W02
3,2142,2142-01-15,2142W03
4,2142,2142-01-22,2142W04
5,2142,2142-01-29,2142W05
6,2142,2142-02-05,2142W06
7,2142,2142-02-12,2142W07
8,2142,2142-02-19,2142W08
9,2142,2142-02-26,2142W09
10,2142,2142-03-05,2142W10
11,2142,2142-03-12,2142W11
12,2142,2142-03-19,2142W12
13,2142,2142-03-26,2142W13
14,2142,2142-04-02,2142W14
15,2142,2142-04-09,2142W15
16,2142,2142-04-16,2142W16
17,2142,2142-04-23,2142W17
18,2142,2142-04-30,2142W18
19,2142,2142-05-07,2142W19
20,2142,2142-05-14,2142W20
21,2142,2142-05-21,2142W21
22,2142,2142-05-28,2142W22
23,2142,2142-06-04,2142W23
24,2142,2142-06-11,2142W24
25,2142,2142-06-18,2142W25
26,2142,2142-06-25,2142W26
27,2142,2142-07-02,2142W27
28,2142,2142-07-09,2142W28
29,2142,2142-07-16,2142W29
30,2142,2142-07-23,2142W30
31,2142,2142-07-30,2142W31
32,2142,2142-08-06,2142W32
33,2142,2142-08-13,2142W33
34,2142,2142-08-20,2142W34
35,2142,2142-08-27,2142W35
36,2142,2142-09-03,2142W36
37,2142,2142-09-10,2142W37
38,2142,2142-09-17,2142W38
39,2142,2142-09-24,2142W39
40,2142,2142-10-01,2142W40
41,2142,2142-10-08,2142W41
42,2142,2142-10-15,2142W42
43,2142,2142-10-22,2142W43
44,2142,2142-10-29,2142W44
45,2142,2142-11-05,2142W45
46,2142,2142-11-12,2142W46
47,2142,2142-11-19,2142W47
48,2142,2142-11-26,2142W48
49,2142,2142-12-03,2142W49
50,2142,2142-12-10,2142W50
51,2142,2142-12-17,2142W51
52,2142,2142-12-24,2142W52
1,2143,2142-12-31,2143W01
2,2143,2143-01-07,2143W02
3,2143,2143-01-14,2143W03
4,2143,2143-01-21,2143W04
5,2143,2143-01-28,2143W05
6,2143,2143-02-04,2143W06
7,2143,2143-02-11,2143W07
8,2143,2143-02-18,2143W08
9,2143,2143-02-25,2143W09
10,2143,2143-03-04,2143W10
11,2143,2143-03-11,2143W11
12,2143,2143-03-18,2143W12
13,2143,2143-03-25,2143W13
14,2143,2143-04-01,2143W14
15,2143,2143-04-08,2143W15
16,2143,2143-04-15,2143W16
17,2143,2143-04-22,2143W17
18,2143,2143-04-29,2143W18
19,2143,2143-05-06,2143W19
20,2143,2143-05-13,2143W20
21,2143,2143-05-20,2143W21
22,2143,2143-05-27,2143W22
23,2143,2143-06-03,2143W23
24,2143,2143-06-10,2143W24
25,2143,2143-06-17,2143W25
26,2143,2143-06-24,2143W26
27,2143,2143-07-01,2143W27
28,2143,2143-07-08,2143W28
29,2143,2143-07-15,2143W29
30,2143,2143-07-22,2143W30
31,2143,2143-07-29,2143W31
32,2143,2143-08-05,2143W32
33,2143,2143-08-12,2143W33
34,2143,2143-08-19,2143W34
35,2143,2143-08-26,2143W35
36,2143,2143-09-02,2143W36
37,2143,2143-09-09,2143W37
38,2143,2143-09-16,2143W38
39,2143,2143-09-23,2143W39
40,2143,2143-09-30,2143W40
41,2143,2143-10-07,2143W41
42,2143,2143-10-14,2143W42
43,2143,2143-10-21,2143W43
44,2143,2143-10-28,2143W44
45,2143,2143-11-04,2143W45
46,2143,2143-11-11,2143W46
47,2143,2143-11-18,2143W47
48,2143,2143-11-25,2143W48
49,2143,2143-12-02,2143W49
50,2143,2143-12-09,2143W50
51,2143,2143-12-16,2143W51
52,2143,2143-12-23,2143W52
1,2144,2143-12-30,2144W01
2,2144,2144-01-06,2144W02
3,2144,2144-01-13,2144W03
4,2144,2144-01-20,2144W04
5,2144,2144-01-27,2144W05
6,2144,2144-02-03,2144W06
7,2144,2144-02-10,2144W07
8,2144,2144-02-17,2144W08
9,2144,2144-02-24,2144W09
10,2144,2144-03-02,2144W10
11,2144,2144-03-09,2144W11
12,2144,2144-03-16,2144W12
13,2144,2144-03-23,2144W13
14,2144,2144-03-30,2144W14
15,2144,2144-04-06,2144W15
16,2144,2144-04-13,2144W16
17,2144,2144-04-20,2144W17
18,2144,2144-04-27,2144W18
19,2144,2144-05-04,2144W19
20,2144,2144-05-11,2144W20
21,2144,2144-05-18,2144W21
22,2144,2144-05-25,2144W22
23,2144,2144-06-01,2144W23
24,2144,2144-06-08,2144W24
25,2144,2144-06-15,2144W25
26,2144,2144-06-22,2144W26
27,2144,2144-06-29,2144W27
28,2144,2144-07-06,2144W28
29,2144,2144-07-13,2144W29
30,2144,2144-07-20,2144W30
31,2144,2144-07-27,2144W31
32,2144,2144-08-03,2144W32
33,2144,2144-08-10,2144W33
34,2144,2144-08-17,2144W34
35,2144,2144-08-24,2144W35
36,2144,2144-08-31,2144W36
37,2144,2144-09-07,2144W37
38,2144,2144-09-14,2144W38
39,2144,2144-09-21,2144W39
40,2144,2144-09-28,2144W40
41,2144,2144-10-05,2144W41
42,2144,2144-10-12,2144W42
43,2144,2144-10-19,2144W43
44,2144,2144-10-26,2144W44
45,2144,2144-11-02,2144W45
46,2144,2144-11-09,2144W46
47,2144,2144-11-16,2144W47
48,2144,2144-11-23,2144W48
49,2144,2144-11-30,2144W49
50,2144,2144-12-07,2144W50
51,2144,2144-12-14,2144W51
52,2144,2144-12-21,2144W52
53,2144,2144-12-28,2144W53
1,2145,2145-01-04,2145W01
2,2145,2145-01-11,2145W02
3,2145,2145-01-18,2145W03
4,2145,2145-01-25,2145W04
5,2145,2145-02-01,2145W05
6,2145,2145-02-08,2145W06
7,2145,2145-02-15,2145W07
8,2145,2145-02-22,2145W08
9,2145,2145-03-01,2145W09
10,2145,2145-03-08,2145W10
11,2145,2145-03-15,2145W11
12,2145,2145-03-22,2145W12
13,2145,2145-03-29,2145W13
14,2145,2145-04-05,2145W14
15,2145,2145-04-12,2145W15
16,2145,2145-04-19,2145W16
17,2145,2145-04-26,2145W17
18,2145,2145-05-03,2145W18
19,2145,2145-05-10,2145W19
20,2145,2145-05-17,2145W20
21,2145,2145-05-24,2145W21
22,2145,2145-05-31,2145W22
23,2145,2145-06-07,2145W23
24,2145,2145-06-14,2145W24
25,2145,2145-06-21,2145W25
26,2145,2145-06-28,2145W26
27,2145,2145-07-05,2145W27
28,2145,2145-07-12,2145W28
29,2145,2145-07-19,2145W29
30,2145,2145-07-26,2145W30
31,2145,2145-08-02,2145W31
32,2145,2145-08-09,2145W32
33,2145,2145-08-16,2145W33
34,2145,2145-08-23,2145W34
35,2145,2145-08-30,2145W35
36,2145,2145-09-06,2145W36
37,2145,2145-09-13,2145W37
38,2145,2145-09-20,2145W38
39,2145,2145-09-27,2145W39
40,2145,2145-10-04,2145W40
41,2145,2145-10-11,2145W41
42,2145,2145-10-18,2145W42
43,2145,2145-10-25,2145W43
44,2145,2145-11-01,2145W44
45,2145,2145-11-08,2145W45
46,2145,2145-11-15,2145W46
47,2145,2145-11-22,2145W47
48,2145,2145-11-29,2145W48
49,2145,2145-12-06,2145W49
50,2145,2145-12-13,2145W50
51,2145,2145-12-20,2145W51
52,2145,2145-12-27,2145W52
1,2146,2146-01-03,2146W01
2,2146,2146-01-10,2146W02
3,2146,2146-01-17,2146W03
4,2146,2146-01-24,2146W04
5,2146,2146-01-31,2146W05
6,2146,2146-02-07,2146W06
7,2146,2146-02-14,2146W07
8,2146,2146-02-21,2146W08
9,2146,2146-02-28,2146W09
10,2146,2146-03-07,2146W10
11,2146,2146-03-14,2146W11
12,2146,2146-03-21,2146W12
13,2146,2146-03-28,2146W13
14,2146,2146-04-04,2146W14
15,2146,2146-04-11,2146W15
16,2146,2146-04-18,2146W16
17,2146,2146-04-25,2146W17
18,2146,2146-05-02,2146W18
19,2146,2146-05-09,2146W19
20,2146,2146-05-16,2146W20
21,2146,2146-05-23,2146W21
22,2146,2146-05-30,2146W22
23,2146,2146-06-06,2146W23
24,2146,2146-06-13,2146W24
25,2146,2146-06-20,2146W25
26,2146,2146-06-27,2146W26
27,2146,2146-07-04,2146W27
28,2146,2146-07-11,2146W28
29,2146,2146-07-18,2146W29
30,2146,2146-07-25,2146W30
31,2146,2146-08-01,2146W31
32,2146,2146-08-08,2146W32
33,2146,2146-08-15,2146W33
34,2146,2146-08-22,2146W34
35,2146,2146-08-29,2146W35
36,2146,2146-09-05,2146W36
37,2146,2146-09-12,2146W37
38,2146,2146-09-19,2146W38
39,2146,2146-09-26,2146W39
40,2146,2146-10-03,2146W40
41,2146,2146-10-10,2146W41
42,2146,2146-10-17,2146W42
43,2146,2146-10-24,2146W43
44,2146,2146-10-31,2146W44
